icd10_code,cc_number,hcc_code,cc_label,is_payment_hcc
L89130,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89132,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89133,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89134,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89140,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89142,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89143,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89144,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89150,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89152,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89153,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89154,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89200,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89202,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89203,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89204,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89210,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89212,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89213,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89214,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89220,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89222,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89223,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89224,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89300,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89302,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89303,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89304,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89310,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89312,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89313,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89314,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89320,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89322,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89323,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89324,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L8942,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L8943,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L8944,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L8945,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89500,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89502,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89503,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89504,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89510,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89512,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89513,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89514,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89520,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89522,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89523,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89524,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89600,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89602,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89603,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89604,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89610,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89612,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89613,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89614,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89620,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89622,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89623,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89624,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89810,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89812,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89813,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89814,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L89890,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89892,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L89893,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L89894,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L8992,382,HCC382,Pressure Ulcer of Skin with Partial Thickness Skin Loss,1
L8993,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L8994,379,HCC379,"Pressure Ulcer of Skin with Necrosis Through to Muscle, Tendon, or Bone",1
L8995,381,HCC381,Pressure Ulcer of Skin with Full Thickness Skin Loss,1
L97101,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97102,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97103,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97104,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97105,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97106,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97108,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97109,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97111,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97112,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97113,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97114,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97115,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97116,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97118,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97119,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97121,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97122,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97123,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97124,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97125,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97126,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97128,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97129,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97201,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97202,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97203,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97204,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97205,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97206,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97208,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97209,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97211,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97212,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97213,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97214,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97215,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97216,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97218,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97219,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97221,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97222,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97223,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97224,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97225,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97226,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97228,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97229,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97301,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97302,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97303,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97304,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97305,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97306,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97308,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97309,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97311,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97312,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97313,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97314,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97315,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97316,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97318,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97319,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97321,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97322,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97323,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97324,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97325,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97326,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97328,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97329,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97401,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97402,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97403,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97404,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97405,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97406,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97408,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97409,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97411,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97412,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97413,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97414,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97415,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97416,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97418,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97419,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97421,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97422,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97423,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97424,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97425,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97426,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97428,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97429,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97501,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97502,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97503,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97504,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97505,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97506,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97508,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97509,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97511,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97512,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97513,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97514,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97515,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97516,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97518,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97519,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97521,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97522,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97523,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97524,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97525,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97526,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97528,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97529,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97801,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97802,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97803,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97804,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97805,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97806,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97808,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97809,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97811,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97812,383,HCC383,"Chronic Ulcer of Skin, Except Pressure, Not Specified as Through to Bone or Muscle",1
L97813,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97814,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
L97815,380,HCC380,"Chronic Ulcer of Skin, Except Pressure, Through to Bone or Muscle",1
